file_num,bag_idx,instance_idx,prior_score
7,0,32,0.0002397287561227261
7,0,33,1.4660909780387165e-05
7,0,34,2.6719026074916663e-05
7,0,35,2.1510446679898553e-05
7,0,36,0.00020743088786123566
7,0,37,1.3610127248789276e-05
7,0,38,2.5807525556257285e-05
7,0,39,1.8097153529413957e-05
7,0,40,9.711831386604436e-05
7,0,41,3.990945824203462e-05
7,0,42,0.00019218971275247558
7,0,43,2.6206631158712326e-05
7,0,44,2.6358230208782136e-05
7,0,45,4.2083500301470374e-05
7,0,46,4.141404956413535e-05
7,0,47,3.681980636117025e-05
7,0,48,2.4396325155482222e-05
7,0,49,1.6927844835678916e-05
7,0,50,3.779848033811518e-05
7,0,51,1.2963119577315642e-05
7,0,52,9.767388368231834e-06
7,0,53,2.016993157392348e-05
7,0,54,8.930971592205374e-05
7,0,55,6.369545351196925e-06
7,0,56,0.0003083036536401839
7,0,57,2.884705713456997e-05
7,0,58,3.452488512004116e-05
7,0,59,2.755414794975486e-05
7,1,0,7.371221649370227e-05
7,1,1,1.6675854054185174e-05
7,1,2,6.303061513827082e-06
7,1,3,4.27070161707327e-05
7,1,4,0.00011504842915032769
7,1,5,2.1578490529109487e-05
7,1,6,1.230538538110478e-05
7,1,7,0.00011925559872327445
7,1,8,8.051428872427921e-05
7,1,9,9.356787933178594e-06
7,1,10,8.138945747181514e-05
7,1,11,1.5921686631725685e-05
7,1,12,5.104607993609273e-05
7,1,13,9.205656503291777e-06
7,1,14,6.871212091467766e-05
7,1,15,3.9644658425655295e-05
7,1,16,1.6787950223475273e-05
7,1,17,6.762803404045991e-06
7,1,18,2.0826150430207648e-05
7,1,19,1.2537613184089488e-05
7,1,20,1.2662390045117083e-05
7,1,21,1.536212818481815e-05
7,1,22,2.0700858045310342e-05
7,1,23,2.203336555617925e-05
7,1,24,5.070405536612124e-06
7,1,25,2.3059981643670475e-05
7,1,26,8.959282746585224e-06
7,1,27,6.5020965559203e-06
7,1,28,2.25234788576707e-05
7,1,29,9.34772022139864e-06
7,1,30,0.00018700163485158141
7,1,31,0.0001730488268583541
7,1,32,4.2208704621176415e-05
7,1,33,5.5093230310805055e-06
7,1,34,3.830958907459957e-05
7,1,35,4.403087532262274e-05
7,1,36,8.486780493495474e-05
7,1,37,5.324428006800215e-06
7,1,38,9.250818501625685e-06
7,1,39,2.4558486256180894e-05
7,1,40,6.559111426623734e-05
7,1,41,3.54161077896436e-05
7,1,42,0.0001656263957077807
7,1,43,0.000133802218236503
7,1,44,3.1398045310327396e-05
7,1,45,2.5146753359820974e-05
7,1,46,1.3789998803719924e-05
7,1,47,1.939607863628015e-05
7,1,48,7.572947699772843e-05
7,1,49,1.866534947153449e-05
7,1,50,1.9132893008466655e-05
7,1,51,4.937152377198109e-05
7,1,52,0.00017345578445307434
7,1,53,3.744004681854256e-05
7,1,54,1.519034503850379e-05
7,1,55,4.8778358877003296e-05
7,1,56,2.097349243072816e-05
7,1,57,7.290117423786452e-05
7,1,58,0.0001969946001621373
7,1,59,1.604022959008362e-05
7,2,0,3.309890676324669e-05
7,2,1,1.715401861917537e-05
7,2,2,0.0003464165823157104
7,2,3,8.061324289988036e-06
7,2,4,1.3244396371374271e-05
7,2,5,5.1025872115013344e-05
7,2,6,3.481423086452193e-05
7,2,7,7.61030009635136e-06
7,2,8,6.0747402386535685e-05
7,2,9,7.814533793122403e-06
7,2,10,0.00034996423854485826
7,2,11,2.1665419766566646e-05
7,2,12,2.5508893173988946e-05
7,2,13,6.041347359045291e-05
7,2,14,0.0003579434846866568
7,2,15,1.979648334920379e-05
7,2,16,1.7437794425061544e-05
7,2,17,1.1573509449990276e-05
7,2,18,2.5550915478122137e-05
7,2,19,7.1733887315236515e-06
7,2,20,1.1272969954708584e-05
7,2,21,5.8279680169219005e-05
7,2,22,1.3682760263500914e-05
7,2,23,0.0003268075633538851
7,2,24,3.158483630309257e-05
7,2,25,0.00018968794498878534
7,2,26,0.0003070286081873203
7,2,27,0.0002027351116167011
7,2,28,2.504764966525477e-05
7,2,29,3.663593519839424e-06
7,2,30,3.133014935984789e-05
7,2,31,2.0986000710584015e-05
7,2,32,4.3394599538866074e-05
7,2,33,4.199816378621565e-05
7,2,34,4.645544028963661e-05
7,2,35,6.396167619903467e-05
7,2,36,7.786162118006178e-06
7,2,37,2.0606977777885146e-05
7,2,38,1.546205791588043e-05
7,2,39,1.4618388566979275e-05
7,2,40,5.878025709705868e-06
7,2,41,3.8628292462119806e-05
7,2,42,4.613682597347103e-05
7,2,43,1.6260575890084755e-05
7,2,44,1.5506157533687105e-05
7,2,45,8.114672931809199e-06
7,2,46,1.022214053804796e-05
7,2,47,1.5511909040114248e-05
7,2,48,9.582419831982903e-06
7,2,49,1.0451864733033382e-05
7,2,50,1.132286577281083e-05
7,2,51,2.3644208971818788e-05
7,2,52,1.5115030819283805e-05
7,2,53,3.057774989462619e-05
7,2,54,3.45655165151946e-05
7,2,55,0.0002513197727036873
7,2,56,1.0203814106471036e-05
7,2,57,1.697016362790094e-05
7,2,58,1.7977727112054415e-05
7,2,59,1.3136637699112955e-05
7,3,0,7.903775301034143e-06
7,3,1,3.682444341696285e-06
7,3,2,8.451413598957804e-06
7,3,3,4.5451224709611754e-05
7,3,4,5.777157388307006e-06
7,3,5,1.4359086213141173e-05
7,3,6,1.9203013919514574e-05
7,3,7,8.17701921128267e-06
7,3,8,1.868275520305337e-05
7,3,9,5.410474641649666e-06
7,3,10,1.6087896401920726e-05
7,3,11,7.948662914228578e-06
7,3,12,5.717503292125207e-05
7,3,13,1.2858594003035705e-05
7,3,14,3.028949361284445e-05
7,3,15,9.222211111551828e-06
7,3,16,7.689427605029066e-06
7,3,17,5.177368581908851e-05
7,3,18,5.108445527299624e-06
7,3,19,1.048914286885579e-05
7,3,20,0.0002268173560300096
7,3,21,1.9602906196107038e-05
7,3,22,1.7722027523206158e-05
7,3,23,6.522078314400344e-06
7,3,24,9.82870528660318e-06
7,3,25,2.0694063567068668e-05
7,3,26,1.4563053992830976e-05
7,3,27,9.919855605784533e-05
7,3,28,1.6712402143733578e-05
7,3,29,4.418075565267911e-06
7,3,30,2.488358303325834e-05
7,3,31,1.3629921143967346e-05
7,3,32,3.0914063219518205e-05
7,3,33,2.11709935277871e-05
7,3,34,3.6925356679667995e-05
7,3,35,0.00010424029459017893
7,3,36,0.00011865883686570884
7,3,37,2.2420124144235838e-05
7,3,38,7.403161357097514e-05
7,3,39,0.0002698316972281934
7,3,40,1.4962133612991771e-05
7,3,41,9.032561920464884e-06
7,3,42,0.0006085070584933977
7,3,43,9.267162334909773e-06
7,3,44,0.0002994867848876848
7,3,45,2.6110478461846246e-05
7,3,46,1.801318720690242e-05
7,3,47,1.5467464831858276e-05
7,3,48,7.679378947162118e-06
7,3,49,1.0649617084560714e-05
7,3,50,1.4043651022954667e-05
7,3,51,1.4054247662667824e-05
7,3,52,5.301778043488245e-06
7,3,53,1.5761886827466673e-05
7,3,54,2.07352621489906e-05
7,3,55,3.0186306239820522e-05
7,3,56,4.388882175261225e-06
7,3,57,1.421322092831583e-05
7,3,58,1.0035140318798001e-05
7,3,59,1.4626052750103829e-05
7,4,0,8.200872548436332e-06
7,4,1,5.8097032653376145e-06
7,4,2,1.4758560156386038e-05
7,4,3,1.7825716411158705e-05
7,4,4,2.907937753663006e-05
7,4,5,4.1994917016654545e-05
7,4,6,1.1723023489988798e-05
7,4,7,4.946531311438474e-05
7,4,8,1.3637074192238643e-05
7,4,9,7.459368711809107e-05
7,4,10,1.4194864341333033e-05
7,4,11,9.353971762978849e-06
7,4,12,9.997279474159924e-06
7,4,13,4.669622259238823e-06
7,4,14,1.7664888536440824e-05
7,4,15,2.705728410001161e-05
7,4,16,1.2309266315675572e-05
7,4,17,1.1783172282666835e-05
7,4,18,2.6025724445868317e-05
7,4,19,1.3019509034353392e-05
7,4,20,0.00010168846363092635
7,4,21,9.630711552052748e-06
7,4,22,1.4270381808181932e-05
7,4,23,1.3951929010873057e-05
7,4,24,5.505722080173e-06
7,4,25,1.3454809778568223e-05
7,4,26,1.094811104007393e-05
7,4,27,1.819791556519135e-05
7,4,28,2.2318776349459507e-05
7,4,29,6.972151372104918e-06
7,4,30,1.0044313530160016e-05
7,4,31,1.9248883903724366e-05
7,4,32,6.380218944604774e-06
7,4,33,3.0289421049304906e-05
7,4,34,7.305542829242974e-05
7,4,35,2.004550708938088e-05
7,4,36,1.8406179176609784e-05
7,4,37,1.2178654365083599e-05
7,4,38,6.117909576073879e-06
7,4,39,9.049113089873662e-06
7,4,40,6.291237951580377e-06
7,4,41,9.193275384619964e-06
7,4,42,6.336778088716609e-06
7,4,43,7.13224187127996e-05
7,4,44,1.4317336255404475e-05
7,4,45,7.490004173236726e-06
7,4,46,1.0346974347110471e-05
7,4,47,7.138946582880563e-06
7,4,48,3.959740148529137e-05
7,4,49,6.684596436557268e-06
7,4,50,1.5049313803177886e-05
7,4,51,8.582195946257074e-06
7,4,52,8.638514022157701e-06
7,4,53,4.4807808444841257e-05
7,4,54,3.637134826723094e-05
7,4,55,0.000545624986932784
7,4,56,4.939007239812587e-06
7,4,57,8.915172704995423e-06
7,4,58,5.5184086168786975e-05
7,4,59,3.7257817618925674e-05
7,5,0,8.585583744023512e-05
7,5,1,1.82107843045597e-05
7,5,2,1.9252762651010105e-05
7,5,3,1.0617821402680625e-05
7,5,4,4.385364590575713e-05
7,5,5,5.857528215037267e-06
7,5,6,1.3724630785668537e-05
7,5,7,6.8286843711555065e-06
7,5,8,3.0113979488921663e-05
7,5,9,2.1558313993040745e-05
7,5,10,8.590486604005983e-06
7,5,11,1.1710859172430944e-05
7,5,12,2.6084897953915078e-05
7,5,13,7.5091508050437655e-06
7,5,14,5.391353862385906e-05
7,5,15,4.4560155371052685e-06
7,5,16,1.6891007900657082e-05
7,5,17,2.310486697373121e-05
7,5,18,2.4307390552855216e-05
7,5,19,9.184731980520319e-06
7,5,20,2.764784210326742e-05
7,5,21,2.021620349776117e-05
7,5,22,2.008043313852083e-05
7,5,23,5.169612212003322e-06
7,5,24,4.688350374028926e-06
7,5,25,8.474781636249727e-06
7,5,26,1.3585139213793054e-05
7,5,27,8.085452844796988e-06
7,5,28,4.353750883454074e-05
7,5,29,1.6229173211945763e-05
7,5,30,9.330207920617849e-06
7,5,31,2.189059148363225e-05
7,5,32,9.303554943543264e-06
7,5,33,5.951074931195583e-06
7,5,34,4.23971013718057e-05
7,5,35,7.830858528230703e-06
7,5,36,9.779497867429347e-06
7,5,37,1.3527187719159264e-05
7,5,38,7.164934845149581e-06
7,5,39,1.0254235457510852e-05
7,5,40,0.00012793401653489974
7,5,41,1.8377119287032672e-05
7,5,42,3.584650053373275e-05
7,5,43,2.1983867766243363e-05
7,5,44,1.601999337813849e-05
7,5,45,2.1024879881976673e-05
7,5,46,3.4706743011955625e-06
7,5,47,1.7986894496919338e-05
7,5,48,1.1229724498644228e-05
7,5,49,7.527356974541229e-06
7,5,50,4.506863043696946e-05
7,5,51,1.574463661427577e-05
7,5,52,8.18379109005041e-06
7,5,53,7.543318267278071e-06
7,5,54,1.5894140386118885e-05
7,5,55,6.268514680329756e-06
7,5,56,5.5034324533808466e-05
7,5,57,8.746548916581874e-06
7,5,58,8.614729112456194e-06
7,5,59,8.865164707272786e-06
7,6,0,9.39594082216982e-06
7,6,1,2.9636278078530482e-06
7,6,2,2.1516300256188177e-05
7,6,3,9.91490313725189e-06
7,6,4,4.449905374652102e-06
7,6,5,8.290354135921222e-06
7,6,6,9.668006308701386e-06
7,6,7,1.6722858225431436e-05
7,6,8,3.0860570671404785e-06
7,6,9,2.5698219090208913e-06
7,6,10,8.832603226222343e-06
7,6,11,1.8420898256028623e-05
7,6,12,6.804178256328774e-05
7,6,13,2.959918306513304e-06
7,6,14,1.0785659314158486e-05
7,6,15,5.3117188130550736e-05
7,6,16,1.5955884990364065e-05
7,6,17,1.9549715324437974e-05
7,6,18,5.8537895979215626e-06
7,6,19,3.2569120270884364e-06
7,6,20,3.3825031027834918e-06
7,6,21,3.794889634789517e-06
7,6,22,8.461687253126906e-06
7,6,23,0.00013068334374018517
7,6,24,7.921512999834319e-05
7,6,25,2.4438263592787556e-05
7,6,26,1.806012386822997e-05
7,6,27,5.1779515262519245e-06
7,6,28,0.0004954836996539698
7,6,29,0.0002123361205795794
7,6,30,1.8799169414597803e-05
7,6,31,8.38288883709926e-06
7,6,32,4.402401640859401e-06
7,6,33,7.333684471499193e-05
7,6,34,3.094101743416861e-05
7,6,35,3.2588108777890493e-06
7,6,36,3.0924750930812186e-05
7,6,37,4.0421570919998694e-05
7,6,38,4.8847414802906096e-05
7,6,39,3.751210896243114e-06
7,6,40,2.9542764976584567e-06
7,6,41,8.66632732870254e-06
7,6,42,8.679350845701973e-05
7,6,43,7.59075650750683e-06
7,6,44,5.968100291092678e-06
7,6,45,4.1500454411312614e-05
7,6,46,1.6887833856600538e-05
7,6,47,4.674188446667482e-06
7,6,48,9.367801277312229e-06
7,6,49,1.849992321370351e-05
7,6,50,5.262896714731636e-06
7,6,51,1.9166869418552345e-05
7,6,52,6.809471630891084e-05
7,6,53,4.570652093108358e-06
7,6,54,1.902692705416115e-05
7,6,55,4.725283106423617e-06
7,6,56,9.331615134635726e-06
7,6,57,1.2860626264045035e-05
7,6,58,1.6733233148831564e-05
7,6,59,1.0363486607152896e-05
7,7,0,1.3851370291617398e-05
7,7,1,4.6016988968619235e-06
7,7,2,6.992045745813696e-06
7,7,3,4.946830448111485e-06
7,7,4,3.0306634039503765e-05
7,7,5,4.482581208757822e-06
7,7,6,9.212954559214108e-06
7,7,7,1.3513251775122168e-05
7,7,8,5.714169643278127e-06
7,7,9,0.0007574442419659665
7,7,10,1.4468610334505284e-05
7,7,11,5.469620803617298e-05
7,7,12,8.627925614642564e-05
7,7,13,7.052210691188701e-06
7,7,14,5.82226942007243e-06
7,7,15,3.257883075061112e-06
7,7,16,4.260013400005428e-06
7,7,17,3.719620999810696e-06
7,7,18,1.1138901667175742e-05
7,7,19,4.239347651093865e-06
7,7,20,4.588364170350235e-06
7,7,21,9.272386561212414e-06
7,7,22,6.008148752574457e-05
7,7,23,9.344450902259709e-06
7,7,24,0.00014875858256408665
7,7,25,6.665403454682298e-05
7,7,26,7.0034157694885115e-06
7,7,27,6.455752522892955e-06
7,7,28,3.2279642557824244e-05
7,7,29,2.716250752408004e-05
7,7,30,3.0376283364349118e-05
7,7,31,9.728071109865819e-05
7,7,32,5.129251366107674e-06
7,7,33,1.4762086742734991e-05
7,7,34,1.4909025347745862e-05
7,7,35,6.760338150437105e-06
7,7,36,7.2620645821570644e-06
7,7,37,1.8238760473621664e-05
7,7,38,1.3721337147061786e-05
7,7,39,1.6841541122275254e-05
7,7,40,9.667322690324107e-06
7,7,41,6.140360628377104e-05
7,7,42,2.812965943182165e-06
7,7,43,9.091599365404676e-06
7,7,44,1.5235876764229016e-05
7,7,45,8.044056413642966e-06
7,7,46,5.2238528855967976e-06
7,7,47,1.3356857226860595e-05
7,7,48,7.046737506732329e-06
7,7,49,6.412909642885292e-05
7,7,50,4.625704942344077e-06
7,7,51,0.0006105513173287201
7,7,52,0.0037194755271137657
7,7,53,0.002426712653506183
7,7,54,0.0006682021294086817
7,7,55,0.0018350574734254917
7,7,56,0.024558165095525556
7,7,57,0.00993217357244728
7,7,58,0.006912954931679302
7,7,59,2.891041383910411e-05
7,8,0,2.3212019530782237e-07
7,8,1,8.969923724083518e-06
7,8,2,7.543121692976512e-07
7,8,3,0.00010854118758840118
7,8,4,4.481386170363932e-07
7,8,5,4.096375810005495e-08
7,8,6,8.133531497536308e-08
7,8,7,2.6089866450681413e-08
7,8,8,8.88414349140796e-09
7,8,9,1.0788107078764068e-08
7,8,10,1.2772802488862064e-08
7,8,11,3.427209819045253e-08
7,8,12,1.5665468149943614e-08
7,8,13,1.526885828560798e-08
7,8,14,1.0808613952976667e-08
7,8,15,2.785155422260284e-08
7,8,16,1.1225799569625732e-07
7,8,17,4.614813225086409e-08
7,8,18,1.1319465725160224e-08
7,8,19,1.492186217132449e-07
7,8,20,2.242664231789175e-08
7,8,21,8.607367641620532e-09
7,8,22,1.297977886227877e-06
7,8,23,9.319562977497816e-08
7,8,24,1.9654361879870407e-08
7,8,25,4.5972570997737214e-08
7,8,26,1.910190891897856e-08
7,8,27,1.743691565691685e-08
7,8,28,7.1469470039476226e-09
7,8,29,9.53455760241985e-08
7,8,30,2.1104373005822147e-07
7,8,31,3.1615304256645523e-08
7,8,32,3.098242769808572e-08
7,8,33,8.104338281807158e-09
7,8,34,1.3204583488093537e-08
7,8,35,7.649597385522653e-08
7,8,36,9.617963896957947e-08
7,8,37,1.457220340837883e-07
7,8,38,6.69616227853529e-09
7,8,39,7.680084690632172e-09
7,8,40,6.788731741524762e-08
7,8,41,5.5501418605455525e-09
7,8,42,3.150472023743691e-08
7,8,43,5.068823525995719e-09
7,8,44,3.507294814502912e-08
7,8,45,7.73816327843957e-08
7,8,46,1.0438929748138686e-08
7,8,47,5.031673330443648e-08
7,8,48,2.049169829728314e-08
7,8,49,3.351002983794359e-09
7,8,50,8.879664018896021e-08
7,8,51,7.365946915395262e-09
7,8,52,4.5417842884374474e-08
7,8,53,6.779239594068073e-09
7,8,54,3.4560097546559456e-09
7,8,55,3.015817981169577e-08
7,8,56,2.4678911622682244e-09
7,8,57,1.669631480405455e-07
7,8,58,6.185520171267051e-09
7,8,59,1.205068082174199e-08
7,9,0,1.8398238905697466e-07
7,9,1,2.2523876779844205e-09
7,9,2,1.5421783179719682e-07
7,9,3,3.388658551250411e-07
7,9,4,3.5984406314477033e-09
7,9,5,7.057781662472294e-08
7,9,6,2.4713703621161547e-08
7,9,7,5.824690210939171e-08
7,9,8,1.1373988892045062e-08
7,9,9,1.1459636515285683e-07
7,9,10,1.1208834613669563e-07
7,9,11,1.4987656641713717e-08
7,9,12,8.475666124010652e-08
7,9,13,2.5714362215869437e-07
7,9,14,9.737456473574989e-09
7,9,15,1.404436654915616e-07
7,9,16,1.485038537153709e-08
7,9,17,1.4123593806175272e-07
7,9,18,1.1453340097824814e-08
7,9,19,9.116176731841425e-09
7,9,20,2.3198357689124716e-08
7,9,21,1.1197421091846644e-08
7,9,22,2.3731664414772638e-08
7,9,23,6.768990380233687e-08
7,9,24,2.6142299957370092e-08
7,9,25,4.684476494343245e-07
7,9,26,7.029731235231009e-09
7,9,27,5.7069681563152484e-08
7,9,28,2.5133195115349678e-08
7,9,29,1.5533465860305457e-08
7,9,30,2.7735410328506705e-08
7,9,31,5.232855554981325e-09
7,9,32,3.699145976612927e-08
7,9,33,6.868483842418705e-09
7,9,34,4.542413969768714e-08
7,9,35,6.226055268147086e-08
7,9,36,6.196254578952263e-08
7,9,37,7.063872628616894e-08
7,9,38,5.7655554920862e-07
7,9,39,4.486648243759304e-08
7,9,40,3.774182416736508e-08
7,9,41,4.5667028103653e-09
7,9,42,2.816261200962585e-08
7,9,43,4.826930322273586e-09
7,9,44,1.3097853462605343e-07
7,9,45,4.677420193908278e-08
7,9,46,1.0127120708357562e-07
7,9,47,5.666312219874263e-08
7,9,48,5.849353864457846e-09
7,9,49,5.388667397373329e-09
7,9,50,2.340679801525168e-07
7,9,51,2.0358033418157617e-08
7,9,52,1.760679780459661e-07
7,9,53,8.233052362792791e-09
7,9,54,2.7007434060319305e-08
7,9,55,5.250287575919664e-07
7,9,56,4.014714310854791e-06
7,9,57,2.3297285010458912e-06
7,9,58,3.49694692297843e-08
7,9,59,0.020120159877321128
7,10,0,0.0001381400869647205
7,10,1,0.00010909645165905196
7,10,2,3.8700937654369335e-05
7,10,3,7.184392167688252e-06
7,10,4,4.1624965934013236e-05
7,10,5,1.4411219879340619e-05
7,10,6,4.36059382298839e-05
7,10,7,1.0967043864840524e-05
7,10,8,1.573312990899295e-05
7,10,9,8.745916948193464e-06
7,10,10,0.0002545976790275889
7,10,11,4.339377106910519e-05
7,10,12,1.3451718317984836e-05
7,10,13,1.518568018702396e-05
7,10,14,5.497465018715457e-05
7,10,15,2.2702418456508262e-05
7,10,16,0.00011538232993939181
7,10,17,5.6660778205479484e-06
7,10,18,6.2995588516569195e-06
7,10,19,8.566683192486845e-06
7,10,20,2.0203122436085806e-05
7,10,21,7.090435901441957e-06
7,10,22,0.00013269708750572663
7,10,23,6.509179899683124e-06
7,10,24,1.2171860420453101e-05
7,10,25,7.354263329489356e-06
7,10,26,2.4133008450449973e-05
7,10,27,7.5523344700407385e-06
7,10,28,2.1223856425536744e-05
7,10,29,1.4114301438654303e-05
7,10,30,4.249363923709081e-06
7,10,31,1.8466797080492365e-05
7,10,32,4.304239070934327e-05
7,10,33,9.562747134163713e-05
7,10,34,1.7564043265641253e-05
7,10,35,0.0005321839089002846
7,10,36,5.598571543791414e-06
7,10,37,3.0208659106010075e-05
7,10,38,0.019986894420997162
7,10,39,0.05570376812452077
7,10,40,5.880861066891224e-06
7,10,41,7.21399968379121e-06
7,10,42,6.81967734660811e-06
7,10,43,5.953897133780582e-05
7,10,44,7.887682343167199e-06
7,10,45,2.752553027461165e-05
7,10,46,4.8966969114430046e-06
7,10,47,8.839556965673354e-06
7,10,48,7.884562496801868e-06
7,10,49,6.487113616070969e-06
7,10,50,4.270802888120138e-05
7,10,51,1.650860494447744e-05
7,10,52,1.668169378391047e-05
7,10,53,2.6880353796072968e-05
7,10,54,1.5036674459872192e-05
7,10,55,4.509529478929737e-06
7,10,56,5.4793103127424435e-05
7,10,57,6.248767870321367e-05
7,10,58,3.282488853670977e-05
7,10,59,1.504082499591177e-05
7,11,0,9.04136164254929e-06
7,11,1,2.0899744910039144e-05
7,11,2,8.46257488454491e-05
7,11,3,0.0006516648499126432
7,11,4,4.717409513180718e-06
7,11,5,3.585189105363237e-05
7,11,6,1.4739114383904057e-05
7,11,7,3.183416404699816e-05
7,11,8,1.0512730214771611e-05
7,11,9,8.98056591318877e-06
7,11,10,1.5100440922411905e-05
7,11,11,9.038665850034486e-06
7,11,12,7.387071169626605e-06
7,11,13,7.053018863547586e-06
7,11,14,0.0001012340032803346
7,11,15,1.5997851775730243e-05
7,11,16,1.2410303686654421e-05
7,11,17,5.780606563437454e-05
7,11,18,4.587828133881601e-06
7,11,19,8.979212792430284e-06
7,11,20,2.369452171819995e-05
7,11,21,4.239675855324574e-05
7,11,22,2.761571896565918e-05
7,11,23,1.5327011239378342e-05
7,11,24,7.46070939924497e-06
7,11,25,1.3342343067645325e-05
7,11,26,6.352034992082169e-05
7,11,27,1.640403964395551e-05
7,11,28,1.2373689006167096e-05
7,11,29,8.82228370664517e-06
7,11,30,7.104655240585093e-06
7,11,31,5.454353743133481e-05
7,11,32,0.0001697558016155987
7,11,33,9.581907935772835e-06
7,11,34,1.0131089297270806e-05
7,11,35,0.00033727488963629875
7,11,36,1.968446326583277e-05
7,11,37,2.138543792514232e-05
7,11,38,1.2459950305205303e-05
7,11,39,3.2729478968954457e-06
7,11,40,0.00033087535423586634
7,11,41,1.6991085134234254e-05
7,11,42,3.211252486949002e-05
7,11,43,6.89431955427566e-06
7,11,44,8.947767515132271e-06
7,11,45,9.965271328299047e-06
7,11,46,9.47402016792803e-06
7,11,47,2.0171288566793806e-05
7,11,48,8.879415024153769e-06
7,11,49,1.648980130239031e-05
7,11,50,1.047070116772372e-05
7,11,51,7.927857255406204e-06
7,11,52,2.109941123624063e-05
7,11,53,2.2950437512344068e-05
7,11,54,3.479731866046099e-05
7,11,55,6.992024920501849e-05
7,11,56,9.22347164978745e-05
7,11,57,2.31571170777247e-05
7,11,58,3.636972669538172e-06
7,11,59,3.7920891646053797e-06
7,12,0,1.8416659705889463e-05
7,12,1,1.2710493918925555e-05
7,12,2,1.5920140671447516e-05
7,12,3,9.272412579739657e-06
7,12,4,3.857598020364185e-05
7,12,5,7.638876251343534e-06
7,12,6,6.000320305761617e-05
7,12,7,1.5339738838051615e-05
7,12,8,2.159031713114515e-05
7,12,9,3.605644494737419e-05
7,12,10,6.686076235433071e-06
7,12,11,1.875202894689086e-05
7,12,12,8.212305340473375e-06
7,12,13,6.117847936662503e-06
7,12,14,4.006436186777276e-05
7,12,15,7.25232585035045e-05
7,12,16,1.4261536531866457e-05
7,12,17,2.16455984408962e-05
7,12,18,1.0866731339246523e-05
7,12,19,2.3389741840161385e-05
7,12,20,1.1247972321990362e-05
7,12,21,8.800335395347776e-06
7,12,22,5.408718435709767e-05
7,12,23,1.1138809644961498e-05
7,12,24,0.0027817388856605594
7,12,25,0.004266176908549236
7,12,26,0.005560845593388515
7,12,27,0.002196955414982351
7,12,28,0.0037850535962809626
7,12,29,0.004313328922032334
7,12,30,0.002823328646733384
7,12,31,0.019469537120625012
7,12,32,0.015511629570216281
7,12,33,0.018277649781867765
7,12,34,0.0027671123297837883
7,12,35,0.056226011664807465
7,12,36,1.0
7,12,37,0.385111071038844
7,12,38,0.00021724438930930697
7,12,39,0.06779149524787327
7,12,40,0.04535725327248391
7,12,41,0.01914206512471765
7,12,42,1.315632610745405e-05
7,12,43,5.1159736113760685e-08
7,12,44,2.1530127300095573e-08
7,12,45,0.0015220677304358516
7,12,46,4.815882148704055e-05
7,12,47,1.228979742976391e-06
7,12,48,2.5842040698806748e-08
7,12,49,3.406596341965295e-08
7,12,50,1.4950074600461825e-07
7,12,51,5.521590190379499e-08
7,12,52,3.2196569113859074e-07
7,12,53,6.860231923922241e-09
7,12,54,1.178509929266132e-08
7,12,55,4.883965430272907e-07
7,12,56,2.2006012796308696e-08
7,12,57,2.398067228450385e-08
7,12,58,6.096857482762309e-08
7,12,59,2.338100531945545e-08
7,13,0,1.1601038429649741e-08
7,13,1,7.036094055827331e-09
7,13,2,2.2166657763772367e-08
7,13,3,6.65774491247201e-09
7,13,4,2.8794396101267027e-08
7,13,5,4.043355232639684e-08
7,13,6,1.79098399314231e-07
7,13,7,7.3687936075643525e-09
7,13,8,4.391095400423964e-08
7,13,9,4.445537121207397e-09
7,13,10,2.9381362531962806e-08
7,13,11,6.46920884823558e-08
7,13,12,2.4589286235247766e-09
7,13,13,1.842856251419127e-08
7,13,14,2.3054987760461875e-08
7,13,15,3.058912571828298e-09
7,13,16,7.8300347673274e-09
7,13,17,3.714727188761624e-09
7,13,18,3.512526352808571e-08
7,13,19,1.2948650691448336e-08
7,13,20,1.8675879500274658e-08
7,13,21,1.3529548440244694e-08
7,13,22,1.4091592856184225e-08
7,13,23,8.424545534436933e-09
7,13,24,9.661039745988938e-09
7,13,25,1.7440588894173168e-07
7,13,26,8.961214423860955e-09
7,13,27,5.9545769632786576e-08
7,13,28,1.7483264084243286e-08
7,13,29,7.237111279009126e-09
7,13,30,3.0175958515396858e-09
7,13,31,2.6902296450618447e-09
7,13,32,1.7297921989300913e-09
7,13,33,4.801208168908758e-09
7,13,34,7.56107554050875e-09
7,13,35,5.883677203448635e-09
7,13,36,5.0286769845291446e-09
7,13,37,1.1657972163226614e-08
7,13,38,3.763805374839404e-09
7,13,39,8.665940263450183e-09
7,13,40,6.604411186751346e-09
7,13,41,8.032426716268595e-09
7,13,42,7.585866319436623e-09
7,13,43,5.979843709178575e-09
7,13,44,5.377875122386112e-08
7,13,45,0.00011743511858404173
7,13,46,0.00016307959637984235
7,13,47,1.3495005268139595e-08
7,13,48,6.4542772940467325e-09
7,13,49,2.4878791449856793e-08
7,13,50,3.519999719455052e-08
7,13,51,3.503641958452358e-08
7,13,52,8.84715996795548e-09
7,13,53,2.6813963688652982e-08
7,13,54,4.804126657090356e-08
7,13,55,3.737829421986191e-08
7,13,56,4.4559037990317865e-08
7,13,57,1.503196892317124e-08
7,13,58,4.1942830124099207e-08
7,13,59,2.519075174408598e-08
7,14,0,4.09582463009899e-08
7,14,1,3.5181540554513233e-09
7,14,2,4.983837532527693e-09
