file_num,bag_idx,instance_idx,bag_label,instance_label,instance_start_sec,npy_file
9,10,35,1,0,635.0,file_09_bag_010_label_1.npy
9,10,36,1,0,636.0,file_09_bag_010_label_1.npy
9,10,37,1,0,637.0,file_09_bag_010_label_1.npy
9,10,38,1,0,638.0,file_09_bag_010_label_1.npy
9,10,39,1,0,639.0,file_09_bag_010_label_1.npy
9,10,40,1,0,640.0,file_09_bag_010_label_1.npy
9,10,41,1,0,641.0,file_09_bag_010_label_1.npy
9,10,42,1,0,642.0,file_09_bag_010_label_1.npy
9,10,43,1,0,643.0,file_09_bag_010_label_1.npy
9,10,44,1,0,644.0,file_09_bag_010_label_1.npy
9,10,45,1,0,645.0,file_09_bag_010_label_1.npy
9,10,46,1,0,646.0,file_09_bag_010_label_1.npy
9,10,47,1,0,647.0,file_09_bag_010_label_1.npy
9,10,48,1,0,648.0,file_09_bag_010_label_1.npy
9,10,49,1,0,649.0,file_09_bag_010_label_1.npy
9,10,50,1,0,650.0,file_09_bag_010_label_1.npy
9,10,51,1,0,651.0,file_09_bag_010_label_1.npy
9,10,52,1,0,652.0,file_09_bag_010_label_1.npy
9,10,53,1,0,653.0,file_09_bag_010_label_1.npy
9,10,54,1,0,654.0,file_09_bag_010_label_1.npy
9,10,55,1,0,655.0,file_09_bag_010_label_1.npy
9,10,56,1,0,656.0,file_09_bag_010_label_1.npy
9,10,57,1,0,657.0,file_09_bag_010_label_1.npy
9,10,58,1,0,658.0,file_09_bag_010_label_1.npy
9,10,59,1,0,659.0,file_09_bag_010_label_1.npy
9,11,0,1,0,660.0,file_09_bag_011_label_1.npy
9,11,1,1,0,661.0,file_09_bag_011_label_1.npy
9,11,2,1,0,662.0,file_09_bag_011_label_1.npy
9,11,3,1,0,663.0,file_09_bag_011_label_1.npy
9,11,4,1,0,664.0,file_09_bag_011_label_1.npy
9,11,5,1,0,665.0,file_09_bag_011_label_1.npy
9,11,6,1,0,666.0,file_09_bag_011_label_1.npy
9,11,7,1,0,667.0,file_09_bag_011_label_1.npy
9,11,8,1,0,668.0,file_09_bag_011_label_1.npy
9,11,9,1,0,669.0,file_09_bag_011_label_1.npy
9,11,10,1,1,670.0,file_09_bag_011_label_1.npy
9,11,11,1,0,671.0,file_09_bag_011_label_1.npy
9,11,12,1,0,672.0,file_09_bag_011_label_1.npy
9,11,13,1,0,673.0,file_09_bag_011_label_1.npy
9,11,14,1,0,674.0,file_09_bag_011_label_1.npy
9,11,15,1,0,675.0,file_09_bag_011_label_1.npy
9,11,16,1,0,676.0,file_09_bag_011_label_1.npy
9,11,17,1,0,677.0,file_09_bag_011_label_1.npy
9,11,18,1,0,678.0,file_09_bag_011_label_1.npy
9,11,19,1,0,679.0,file_09_bag_011_label_1.npy
9,11,20,1,0,680.0,file_09_bag_011_label_1.npy
9,11,21,1,1,681.0,file_09_bag_011_label_1.npy
9,11,22,1,1,682.0,file_09_bag_011_label_1.npy
9,11,23,1,0,683.0,file_09_bag_011_label_1.npy
9,11,24,1,0,684.0,file_09_bag_011_label_1.npy
9,11,25,1,0,685.0,file_09_bag_011_label_1.npy
9,11,26,1,0,686.0,file_09_bag_011_label_1.npy
9,11,27,1,0,687.0,file_09_bag_011_label_1.npy
9,11,28,1,0,688.0,file_09_bag_011_label_1.npy
9,11,29,1,0,689.0,file_09_bag_011_label_1.npy
9,11,30,1,0,690.0,file_09_bag_011_label_1.npy
9,11,31,1,0,691.0,file_09_bag_011_label_1.npy
9,11,32,1,0,692.0,file_09_bag_011_label_1.npy
9,11,33,1,0,693.0,file_09_bag_011_label_1.npy
9,11,34,1,0,694.0,file_09_bag_011_label_1.npy
9,11,35,1,0,695.0,file_09_bag_011_label_1.npy
9,11,36,1,0,696.0,file_09_bag_011_label_1.npy
9,11,37,1,0,697.0,file_09_bag_011_label_1.npy
9,11,38,1,0,698.0,file_09_bag_011_label_1.npy
9,11,39,1,0,699.0,file_09_bag_011_label_1.npy
9,11,40,1,0,700.0,file_09_bag_011_label_1.npy
9,11,41,1,0,701.0,file_09_bag_011_label_1.npy
9,11,42,1,0,702.0,file_09_bag_011_label_1.npy
9,11,43,1,0,703.0,file_09_bag_011_label_1.npy
9,11,44,1,0,704.0,file_09_bag_011_label_1.npy
9,11,45,1,0,705.0,file_09_bag_011_label_1.npy
9,11,46,1,0,706.0,file_09_bag_011_label_1.npy
9,11,47,1,0,707.0,file_09_bag_011_label_1.npy
9,11,48,1,0,708.0,file_09_bag_011_label_1.npy
9,11,49,1,0,709.0,file_09_bag_011_label_1.npy
9,11,50,1,0,710.0,file_09_bag_011_label_1.npy
9,11,51,1,0,711.0,file_09_bag_011_label_1.npy
9,11,52,1,0,712.0,file_09_bag_011_label_1.npy
9,11,53,1,0,713.0,file_09_bag_011_label_1.npy
9,11,54,1,0,714.0,file_09_bag_011_label_1.npy
9,11,55,1,0,715.0,file_09_bag_011_label_1.npy
9,11,56,1,0,716.0,file_09_bag_011_label_1.npy
9,11,57,1,0,717.0,file_09_bag_011_label_1.npy
9,11,58,1,0,718.0,file_09_bag_011_label_1.npy
9,11,59,1,0,719.0,file_09_bag_011_label_1.npy
9,12,0,1,0,720.0,file_09_bag_012_label_1.npy
9,12,1,1,0,721.0,file_09_bag_012_label_1.npy
9,12,2,1,0,722.0,file_09_bag_012_label_1.npy
9,12,3,1,0,723.0,file_09_bag_012_label_1.npy
9,12,4,1,0,724.0,file_09_bag_012_label_1.npy
9,12,5,1,0,725.0,file_09_bag_012_label_1.npy
9,12,6,1,0,726.0,file_09_bag_012_label_1.npy
9,12,7,1,0,727.0,file_09_bag_012_label_1.npy
9,12,8,1,0,728.0,file_09_bag_012_label_1.npy
9,12,9,1,0,729.0,file_09_bag_012_label_1.npy
9,12,10,1,0,730.0,file_09_bag_012_label_1.npy
9,12,11,1,0,731.0,file_09_bag_012_label_1.npy
9,12,12,1,0,732.0,file_09_bag_012_label_1.npy
9,12,13,1,0,733.0,file_09_bag_012_label_1.npy
9,12,14,1,0,734.0,file_09_bag_012_label_1.npy
9,12,15,1,0,735.0,file_09_bag_012_label_1.npy
9,12,16,1,0,736.0,file_09_bag_012_label_1.npy
9,12,17,1,0,737.0,file_09_bag_012_label_1.npy
9,12,18,1,0,738.0,file_09_bag_012_label_1.npy
9,12,19,1,0,739.0,file_09_bag_012_label_1.npy
9,12,20,1,0,740.0,file_09_bag_012_label_1.npy
9,12,21,1,0,741.0,file_09_bag_012_label_1.npy
9,12,22,1,0,742.0,file_09_bag_012_label_1.npy
9,12,23,1,0,743.0,file_09_bag_012_label_1.npy
9,12,24,1,0,744.0,file_09_bag_012_label_1.npy
9,12,25,1,0,745.0,file_09_bag_012_label_1.npy
9,12,26,1,0,746.0,file_09_bag_012_label_1.npy
9,12,27,1,0,747.0,file_09_bag_012_label_1.npy
9,12,28,1,0,748.0,file_09_bag_012_label_1.npy
9,12,29,1,0,749.0,file_09_bag_012_label_1.npy
9,12,30,1,0,750.0,file_09_bag_012_label_1.npy
9,12,31,1,0,751.0,file_09_bag_012_label_1.npy
9,12,32,1,0,752.0,file_09_bag_012_label_1.npy
9,12,33,1,0,753.0,file_09_bag_012_label_1.npy
9,12,34,1,0,754.0,file_09_bag_012_label_1.npy
9,12,35,1,0,755.0,file_09_bag_012_label_1.npy
9,12,36,1,0,756.0,file_09_bag_012_label_1.npy
9,12,37,1,0,757.0,file_09_bag_012_label_1.npy
9,12,38,1,0,758.0,file_09_bag_012_label_1.npy
9,12,39,1,0,759.0,file_09_bag_012_label_1.npy
9,12,40,1,1,760.0,file_09_bag_012_label_1.npy
9,12,41,1,1,761.0,file_09_bag_012_label_1.npy
9,12,42,1,0,762.0,file_09_bag_012_label_1.npy
9,12,43,1,0,763.0,file_09_bag_012_label_1.npy
9,12,44,1,0,764.0,file_09_bag_012_label_1.npy
9,12,45,1,0,765.0,file_09_bag_012_label_1.npy
9,12,46,1,0,766.0,file_09_bag_012_label_1.npy
9,12,47,1,0,767.0,file_09_bag_012_label_1.npy
9,12,48,1,0,768.0,file_09_bag_012_label_1.npy
9,12,49,1,0,769.0,file_09_bag_012_label_1.npy
9,12,50,1,0,770.0,file_09_bag_012_label_1.npy
9,12,51,1,0,771.0,file_09_bag_012_label_1.npy
9,12,52,1,0,772.0,file_09_bag_012_label_1.npy
9,12,53,1,0,773.0,file_09_bag_012_label_1.npy
9,12,54,1,0,774.0,file_09_bag_012_label_1.npy
9,12,55,1,0,775.0,file_09_bag_012_label_1.npy
9,12,56,1,0,776.0,file_09_bag_012_label_1.npy
9,12,57,1,0,777.0,file_09_bag_012_label_1.npy
9,12,58,1,0,778.0,file_09_bag_012_label_1.npy
9,12,59,1,0,779.0,file_09_bag_012_label_1.npy
9,15,0,1,0,900.0,file_09_bag_015_label_1.npy
9,15,1,1,0,901.0,file_09_bag_015_label_1.npy
9,15,2,1,0,902.0,file_09_bag_015_label_1.npy
9,15,3,1,0,903.0,file_09_bag_015_label_1.npy
9,15,4,1,0,904.0,file_09_bag_015_label_1.npy
9,15,5,1,0,905.0,file_09_bag_015_label_1.npy
9,15,6,1,0,906.0,file_09_bag_015_label_1.npy
9,15,7,1,0,907.0,file_09_bag_015_label_1.npy
9,15,8,1,1,908.0,file_09_bag_015_label_1.npy
9,15,9,1,1,909.0,file_09_bag_015_label_1.npy
9,15,10,1,0,910.0,file_09_bag_015_label_1.npy
9,15,11,1,0,911.0,file_09_bag_015_label_1.npy
9,15,12,1,0,912.0,file_09_bag_015_label_1.npy
9,15,13,1,0,913.0,file_09_bag_015_label_1.npy
9,15,14,1,0,914.0,file_09_bag_015_label_1.npy
9,15,15,1,0,915.0,file_09_bag_015_label_1.npy
9,15,16,1,0,916.0,file_09_bag_015_label_1.npy
9,15,17,1,0,917.0,file_09_bag_015_label_1.npy
9,15,18,1,0,918.0,file_09_bag_015_label_1.npy
9,15,19,1,0,919.0,file_09_bag_015_label_1.npy
9,15,20,1,0,920.0,file_09_bag_015_label_1.npy
9,15,21,1,1,921.0,file_09_bag_015_label_1.npy
9,15,22,1,1,922.0,file_09_bag_015_label_1.npy
9,15,23,1,1,923.0,file_09_bag_015_label_1.npy
9,15,24,1,1,924.0,file_09_bag_015_label_1.npy
9,15,25,1,0,925.0,file_09_bag_015_label_1.npy
9,15,26,1,0,926.0,file_09_bag_015_label_1.npy
9,15,27,1,0,927.0,file_09_bag_015_label_1.npy
9,15,28,1,1,928.0,file_09_bag_015_label_1.npy
9,15,29,1,1,929.0,file_09_bag_015_label_1.npy
9,15,30,1,0,930.0,file_09_bag_015_label_1.npy
9,15,31,1,0,931.0,file_09_bag_015_label_1.npy
9,15,32,1,0,932.0,file_09_bag_015_label_1.npy
9,15,33,1,0,933.0,file_09_bag_015_label_1.npy
9,15,34,1,0,934.0,file_09_bag_015_label_1.npy
9,15,35,1,0,935.0,file_09_bag_015_label_1.npy
9,15,36,1,0,936.0,file_09_bag_015_label_1.npy
9,15,37,1,0,937.0,file_09_bag_015_label_1.npy
9,15,38,1,0,938.0,file_09_bag_015_label_1.npy
9,15,39,1,0,939.0,file_09_bag_015_label_1.npy
9,15,40,1,0,940.0,file_09_bag_015_label_1.npy
9,15,41,1,0,941.0,file_09_bag_015_label_1.npy
9,15,42,1,0,942.0,file_09_bag_015_label_1.npy
9,15,43,1,0,943.0,file_09_bag_015_label_1.npy
9,15,44,1,0,944.0,file_09_bag_015_label_1.npy
9,15,45,1,0,945.0,file_09_bag_015_label_1.npy
9,15,46,1,0,946.0,file_09_bag_015_label_1.npy
9,15,47,1,0,947.0,file_09_bag_015_label_1.npy
9,15,48,1,0,948.0,file_09_bag_015_label_1.npy
9,15,49,1,0,949.0,file_09_bag_015_label_1.npy
9,15,50,1,0,950.0,file_09_bag_015_label_1.npy
9,15,51,1,0,951.0,file_09_bag_015_label_1.npy
9,15,52,1,0,952.0,file_09_bag_015_label_1.npy
9,15,53,1,0,953.0,file_09_bag_015_label_1.npy
9,15,54,1,0,954.0,file_09_bag_015_label_1.npy
9,15,55,1,0,955.0,file_09_bag_015_label_1.npy
9,15,56,1,0,956.0,file_09_bag_015_label_1.npy
9,15,57,1,0,957.0,file_09_bag_015_label_1.npy
9,15,58,1,0,958.0,file_09_bag_015_label_1.npy
9,15,59,1,0,959.0,file_09_bag_015_label_1.npy
9,16,0,1,0,960.0,file_09_bag_016_label_1.npy
9,16,1,1,0,961.0,file_09_bag_016_label_1.npy
9,16,2,1,0,962.0,file_09_bag_016_label_1.npy
9,16,3,1,0,963.0,file_09_bag_016_label_1.npy
9,16,4,1,0,964.0,file_09_bag_016_label_1.npy
9,16,5,1,0,965.0,file_09_bag_016_label_1.npy
9,16,6,1,0,966.0,file_09_bag_016_label_1.npy
9,16,7,1,0,967.0,file_09_bag_016_label_1.npy
9,16,8,1,0,968.0,file_09_bag_016_label_1.npy
9,16,9,1,0,969.0,file_09_bag_016_label_1.npy
9,16,10,1,0,970.0,file_09_bag_016_label_1.npy
9,16,11,1,0,971.0,file_09_bag_016_label_1.npy
9,16,12,1,0,972.0,file_09_bag_016_label_1.npy
9,16,13,1,0,973.0,file_09_bag_016_label_1.npy
9,16,14,1,1,974.0,file_09_bag_016_label_1.npy
9,16,15,1,0,975.0,file_09_bag_016_label_1.npy
9,16,16,1,0,976.0,file_09_bag_016_label_1.npy
9,16,17,1,0,977.0,file_09_bag_016_label_1.npy
9,16,18,1,1,978.0,file_09_bag_016_label_1.npy
9,16,19,1,0,979.0,file_09_bag_016_label_1.npy
9,16,20,1,0,980.0,file_09_bag_016_label_1.npy
9,16,21,1,0,981.0,file_09_bag_016_label_1.npy
9,16,22,1,0,982.0,file_09_bag_016_label_1.npy
9,16,23,1,0,983.0,file_09_bag_016_label_1.npy
9,16,24,1,0,984.0,file_09_bag_016_label_1.npy
9,16,25,1,0,985.0,file_09_bag_016_label_1.npy
9,16,26,1,0,986.0,file_09_bag_016_label_1.npy
9,16,27,1,0,987.0,file_09_bag_016_label_1.npy
9,16,28,1,0,988.0,file_09_bag_016_label_1.npy
9,16,29,1,0,989.0,file_09_bag_016_label_1.npy
9,16,30,1,0,990.0,file_09_bag_016_label_1.npy
9,16,31,1,0,991.0,file_09_bag_016_label_1.npy
9,16,32,1,0,992.0,file_09_bag_016_label_1.npy
9,16,33,1,0,993.0,file_09_bag_016_label_1.npy
9,16,34,1,0,994.0,file_09_bag_016_label_1.npy
9,16,35,1,0,995.0,file_09_bag_016_label_1.npy
9,16,36,1,0,996.0,file_09_bag_016_label_1.npy
9,16,37,1,0,997.0,file_09_bag_016_label_1.npy
9,16,38,1,0,998.0,file_09_bag_016_label_1.npy
9,16,39,1,0,999.0,file_09_bag_016_label_1.npy
9,16,40,1,0,1000.0,file_09_bag_016_label_1.npy
9,16,41,1,0,1001.0,file_09_bag_016_label_1.npy
9,16,42,1,0,1002.0,file_09_bag_016_label_1.npy
9,16,43,1,0,1003.0,file_09_bag_016_label_1.npy
9,16,44,1,0,1004.0,file_09_bag_016_label_1.npy
9,16,45,1,0,1005.0,file_09_bag_016_label_1.npy
9,16,46,1,0,1006.0,file_09_bag_016_label_1.npy
9,16,47,1,0,1007.0,file_09_bag_016_label_1.npy
9,16,48,1,0,1008.0,file_09_bag_016_label_1.npy
9,16,49,1,0,1009.0,file_09_bag_016_label_1.npy
9,16,50,1,0,1010.0,file_09_bag_016_label_1.npy
9,16,51,1,0,1011.0,file_09_bag_016_label_1.npy
9,16,52,1,0,1012.0,file_09_bag_016_label_1.npy
9,16,53,1,0,1013.0,file_09_bag_016_label_1.npy
9,16,54,1,0,1014.0,file_09_bag_016_label_1.npy
9,16,55,1,0,1015.0,file_09_bag_016_label_1.npy
9,16,56,1,0,1016.0,file_09_bag_016_label_1.npy
9,16,57,1,0,1017.0,file_09_bag_016_label_1.npy
9,16,58,1,0,1018.0,file_09_bag_016_label_1.npy
9,16,59,1,0,1019.0,file_09_bag_016_label_1.npy
9,17,0,1,0,1020.0,file_09_bag_017_label_1.npy
9,17,1,1,0,1021.0,file_09_bag_017_label_1.npy
9,17,2,1,0,1022.0,file_09_bag_017_label_1.npy
9,17,3,1,0,1023.0,file_09_bag_017_label_1.npy
9,17,4,1,0,1024.0,file_09_bag_017_label_1.npy
9,17,5,1,0,1025.0,file_09_bag_017_label_1.npy
9,17,6,1,0,1026.0,file_09_bag_017_label_1.npy
9,17,7,1,0,1027.0,file_09_bag_017_label_1.npy
9,17,8,1,0,1028.0,file_09_bag_017_label_1.npy
9,17,9,1,0,1029.0,file_09_bag_017_label_1.npy
9,17,10,1,0,1030.0,file_09_bag_017_label_1.npy
9,17,11,1,0,1031.0,file_09_bag_017_label_1.npy
9,17,12,1,0,1032.0,file_09_bag_017_label_1.npy
9,17,13,1,0,1033.0,file_09_bag_017_label_1.npy
9,17,14,1,0,1034.0,file_09_bag_017_label_1.npy
9,17,15,1,0,1035.0,file_09_bag_017_label_1.npy
9,17,16,1,0,1036.0,file_09_bag_017_label_1.npy
9,17,17,1,0,1037.0,file_09_bag_017_label_1.npy
9,17,18,1,0,1038.0,file_09_bag_017_label_1.npy
9,17,19,1,0,1039.0,file_09_bag_017_label_1.npy
9,17,20,1,0,1040.0,file_09_bag_017_label_1.npy
9,17,21,1,0,1041.0,file_09_bag_017_label_1.npy
9,17,22,1,0,1042.0,file_09_bag_017_label_1.npy
9,17,23,1,0,1043.0,file_09_bag_017_label_1.npy
9,17,24,1,0,1044.0,file_09_bag_017_label_1.npy
9,17,25,1,0,1045.0,file_09_bag_017_label_1.npy
9,17,26,1,0,1046.0,file_09_bag_017_label_1.npy
9,17,27,1,0,1047.0,file_09_bag_017_label_1.npy
9,17,28,1,0,1048.0,file_09_bag_017_label_1.npy
9,17,29,1,0,1049.0,file_09_bag_017_label_1.npy
9,17,30,1,0,1050.0,file_09_bag_017_label_1.npy
9,17,31,1,0,1051.0,file_09_bag_017_label_1.npy
9,17,32,1,0,1052.0,file_09_bag_017_label_1.npy
9,17,33,1,0,1053.0,file_09_bag_017_label_1.npy
9,17,34,1,0,1054.0,file_09_bag_017_label_1.npy
9,17,35,1,0,1055.0,file_09_bag_017_label_1.npy
9,17,36,1,0,1056.0,file_09_bag_017_label_1.npy
9,17,37,1,1,1057.0,file_09_bag_017_label_1.npy
9,17,38,1,1,1058.0,file_09_bag_017_label_1.npy
9,17,39,1,0,1059.0,file_09_bag_017_label_1.npy
9,17,40,1,0,1060.0,file_09_bag_017_label_1.npy
9,17,41,1,0,1061.0,file_09_bag_017_label_1.npy
9,17,42,1,0,1062.0,file_09_bag_017_label_1.npy
9,17,43,1,1,1063.0,file_09_bag_017_label_1.npy
9,17,44,1,1,1064.0,file_09_bag_017_label_1.npy
9,17,45,1,0,1065.0,file_09_bag_017_label_1.npy
9,17,46,1,0,1066.0,file_09_bag_017_label_1.npy
9,17,47,1,0,1067.0,file_09_bag_017_label_1.npy
9,17,48,1,0,1068.0,file_09_bag_017_label_1.npy
9,17,49,1,0,1069.0,file_09_bag_017_label_1.npy
9,17,50,1,0,1070.0,file_09_bag_017_label_1.npy
9,17,51,1,0,1071.0,file_09_bag_017_label_1.npy
9,17,52,1,0,1072.0,file_09_bag_017_label_1.npy
9,17,53,1,0,1073.0,file_09_bag_017_label_1.npy
9,17,54,1,0,1074.0,file_09_bag_017_label_1.npy
9,17,55,1,0,1075.0,file_09_bag_017_label_1.npy
9,17,56,1,0,1076.0,file_09_bag_017_label_1.npy
9,17,57,1,0,1077.0,file_09_bag_017_label_1.npy
9,17,58,1,0,1078.0,file_09_bag_017_label_1.npy
9,17,59,1,0,1079.0,file_09_bag_017_label_1.npy
9,18,0,1,1,1080.0,file_09_bag_018_label_1.npy
9,18,1,1,1,1081.0,file_09_bag_018_label_1.npy
9,18,2,1,0,1082.0,file_09_bag_018_label_1.npy
9,18,3,1,0,1083.0,file_09_bag_018_label_1.npy
9,18,4,1,0,1084.0,file_09_bag_018_label_1.npy
9,18,5,1,0,1085.0,file_09_bag_018_label_1.npy
9,18,6,1,0,1086.0,file_09_bag_018_label_1.npy
9,18,7,1,0,1087.0,file_09_bag_018_label_1.npy
9,18,8,1,0,1088.0,file_09_bag_018_label_1.npy
9,18,9,1,0,1089.0,file_09_bag_018_label_1.npy
9,18,10,1,0,1090.0,file_09_bag_018_label_1.npy
9,18,11,1,0,1091.0,file_09_bag_018_label_1.npy
9,18,12,1,0,1092.0,file_09_bag_018_label_1.npy
9,18,13,1,0,1093.0,file_09_bag_018_label_1.npy
9,18,14,1,0,1094.0,file_09_bag_018_label_1.npy
9,18,15,1,0,1095.0,file_09_bag_018_label_1.npy
9,18,16,1,0,1096.0,file_09_bag_018_label_1.npy
9,18,17,1,0,1097.0,file_09_bag_018_label_1.npy
9,18,18,1,0,1098.0,file_09_bag_018_label_1.npy
9,18,19,1,0,1099.0,file_09_bag_018_label_1.npy
9,18,20,1,0,1100.0,file_09_bag_018_label_1.npy
9,18,21,1,0,1101.0,file_09_bag_018_label_1.npy
9,18,22,1,0,1102.0,file_09_bag_018_label_1.npy
9,18,23,1,0,1103.0,file_09_bag_018_label_1.npy
9,18,24,1,0,1104.0,file_09_bag_018_label_1.npy
9,18,25,1,0,1105.0,file_09_bag_018_label_1.npy
9,18,26,1,0,1106.0,file_09_bag_018_label_1.npy
9,18,27,1,0,1107.0,file_09_bag_018_label_1.npy
9,18,28,1,0,1108.0,file_09_bag_018_label_1.npy
9,18,29,1,0,1109.0,file_09_bag_018_label_1.npy
9,18,30,1,0,1110.0,file_09_bag_018_label_1.npy
9,18,31,1,0,1111.0,file_09_bag_018_label_1.npy
9,18,32,1,0,1112.0,file_09_bag_018_label_1.npy
9,18,33,1,0,1113.0,file_09_bag_018_label_1.npy
9,18,34,1,0,1114.0,file_09_bag_018_label_1.npy
9,18,35,1,0,1115.0,file_09_bag_018_label_1.npy
9,18,36,1,0,1116.0,file_09_bag_018_label_1.npy
9,18,37,1,0,1117.0,file_09_bag_018_label_1.npy
9,18,38,1,0,1118.0,file_09_bag_018_label_1.npy
9,18,39,1,0,1119.0,file_09_bag_018_label_1.npy
9,18,40,1,0,1120.0,file_09_bag_018_label_1.npy
9,18,41,1,0,1121.0,file_09_bag_018_label_1.npy
9,18,42,1,0,1122.0,file_09_bag_018_label_1.npy
9,18,43,1,0,1123.0,file_09_bag_018_label_1.npy
9,18,44,1,0,1124.0,file_09_bag_018_label_1.npy
9,18,45,1,0,1125.0,file_09_bag_018_label_1.npy
9,18,46,1,0,1126.0,file_09_bag_018_label_1.npy
9,18,47,1,0,1127.0,file_09_bag_018_label_1.npy
9,18,48,1,0,1128.0,file_09_bag_018_label_1.npy
9,18,49,1,0,1129.0,file_09_bag_018_label_1.npy
9,18,50,1,0,1130.0,file_09_bag_018_label_1.npy
9,18,51,1,0,1131.0,file_09_bag_018_label_1.npy
9,18,52,1,0,1132.0,file_09_bag_018_label_1.npy
9,18,53,1,0,1133.0,file_09_bag_018_label_1.npy
9,18,54,1,0,1134.0,file_09_bag_018_label_1.npy
9,18,55,1,0,1135.0,file_09_bag_018_label_1.npy
9,18,56,1,0,1136.0,file_09_bag_018_label_1.npy
9,18,57,1,0,1137.0,file_09_bag_018_label_1.npy
9,18,58,1,0,1138.0,file_09_bag_018_label_1.npy
9,18,59,1,0,1139.0,file_09_bag_018_label_1.npy
9,20,0,1,0,1200.0,file_09_bag_020_label_1.npy
9,20,1,1,0,1201.0,file_09_bag_020_label_1.npy
9,20,2,1,0,1202.0,file_09_bag_020_label_1.npy
9,20,3,1,0,1203.0,file_09_bag_020_label_1.npy
9,20,4,1,0,1204.0,file_09_bag_020_label_1.npy
9,20,5,1,0,1205.0,file_09_bag_020_label_1.npy
9,20,6,1,0,1206.0,file_09_bag_020_label_1.npy
9,20,7,1,0,1207.0,file_09_bag_020_label_1.npy
9,20,8,1,0,1208.0,file_09_bag_020_label_1.npy
9,20,9,1,0,1209.0,file_09_bag_020_label_1.npy
9,20,10,1,0,1210.0,file_09_bag_020_label_1.npy
9,20,11,1,0,1211.0,file_09_bag_020_label_1.npy
9,20,12,1,0,1212.0,file_09_bag_020_label_1.npy
9,20,13,1,0,1213.0,file_09_bag_020_label_1.npy
9,20,14,1,0,1214.0,file_09_bag_020_label_1.npy
9,20,15,1,0,1215.0,file_09_bag_020_label_1.npy
9,20,16,1,0,1216.0,file_09_bag_020_label_1.npy
9,20,17,1,0,1217.0,file_09_bag_020_label_1.npy
9,20,18,1,0,1218.0,file_09_bag_020_label_1.npy
9,20,19,1,0,1219.0,file_09_bag_020_label_1.npy
9,20,20,1,0,1220.0,file_09_bag_020_label_1.npy
9,20,21,1,0,1221.0,file_09_bag_020_label_1.npy
9,20,22,1,0,1222.0,file_09_bag_020_label_1.npy
9,20,23,1,0,1223.0,file_09_bag_020_label_1.npy
9,20,24,1,0,1224.0,file_09_bag_020_label_1.npy
9,20,25,1,0,1225.0,file_09_bag_020_label_1.npy
9,20,26,1,0,1226.0,file_09_bag_020_label_1.npy
9,20,27,1,0,1227.0,file_09_bag_020_label_1.npy
9,20,28,1,0,1228.0,file_09_bag_020_label_1.npy
9,20,29,1,0,1229.0,file_09_bag_020_label_1.npy
9,20,30,1,0,1230.0,file_09_bag_020_label_1.npy
9,20,31,1,0,1231.0,file_09_bag_020_label_1.npy
9,20,32,1,0,1232.0,file_09_bag_020_label_1.npy
9,20,33,1,0,1233.0,file_09_bag_020_label_1.npy
9,20,34,1,0,1234.0,file_09_bag_020_label_1.npy
9,20,35,1,0,1235.0,file_09_bag_020_label_1.npy
9,20,36,1,0,1236.0,file_09_bag_020_label_1.npy
9,20,37,1,0,1237.0,file_09_bag_020_label_1.npy
9,20,38,1,0,1238.0,file_09_bag_020_label_1.npy
9,20,39,1,0,1239.0,file_09_bag_020_label_1.npy
9,20,40,1,0,1240.0,file_09_bag_020_label_1.npy
9,20,41,1,0,1241.0,file_09_bag_020_label_1.npy
9,20,42,1,0,1242.0,file_09_bag_020_label_1.npy
9,20,43,1,0,1243.0,file_09_bag_020_label_1.npy
9,20,44,1,1,1244.0,file_09_bag_020_label_1.npy
9,20,45,1,1,1245.0,file_09_bag_020_label_1.npy
9,20,46,1,1,1246.0,file_09_bag_020_label_1.npy
9,20,47,1,0,1247.0,file_09_bag_020_label_1.npy
9,20,48,1,0,1248.0,file_09_bag_020_label_1.npy
9,20,49,1,0,1249.0,file_09_bag_020_label_1.npy
9,20,50,1,0,1250.0,file_09_bag_020_label_1.npy
9,20,51,1,0,1251.0,file_09_bag_020_label_1.npy
9,20,52,1,0,1252.0,file_09_bag_020_label_1.npy
9,20,53,1,0,1253.0,file_09_bag_020_label_1.npy
9,20,54,1,0,1254.0,file_09_bag_020_label_1.npy
9,20,55,1,0,1255.0,file_09_bag_020_label_1.npy
9,20,56,1,0,1256.0,file_09_bag_020_label_1.npy
9,20,57,1,0,1257.0,file_09_bag_020_label_1.npy
9,20,58,1,0,1258.0,file_09_bag_020_label_1.npy
9,20,59,1,0,1259.0,file_09_bag_020_label_1.npy
9,21,0,1,0,1260.0,file_09_bag_021_label_1.npy
9,21,1,1,1,1261.0,file_09_bag_021_label_1.npy
9,21,2,1,1,1262.0,file_09_bag_021_label_1.npy
9,21,3,1,0,1263.0,file_09_bag_021_label_1.npy
9,21,4,1,0,1264.0,file_09_bag_021_label_1.npy
9,21,5,1,0,1265.0,file_09_bag_021_label_1.npy
9,21,6,1,0,1266.0,file_09_bag_021_label_1.npy
9,21,7,1,0,1267.0,file_09_bag_021_label_1.npy
9,21,8,1,0,1268.0,file_09_bag_021_label_1.npy
9,21,9,1,0,1269.0,file_09_bag_021_label_1.npy
9,21,10,1,0,1270.0,file_09_bag_021_label_1.npy
9,21,11,1,0,1271.0,file_09_bag_021_label_1.npy
9,21,12,1,0,1272.0,file_09_bag_021_label_1.npy
